Timestamp (ms),Timestamp,Speaker,Transcript,Showing（1/0）,Showing referent,Pointing (1/0),Pointing referent,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Noun label 5,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,1_Pronoun_determiner (1/0),2_Pronoun_replacement (1/0),Pronoun Referent 1,Pronoun Referent 2,Pronoun Referent 3,Pronoun referent 4,Pronoun referent 5,Pronoun referent 6,Pronoun referent 7,Noun & Pronoun in the same utterance (1/0),Whether refer to the same object (1/0),Type of Play,exclude,reason_for_exclusion,general comments,Nouns_Spacy,Pronoun_Spacy,,
6062948,01:41:02.948,m,on and off,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6071244,01:41:11.244,m,thank you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6073182,01:41:13.182,m,are you going to night night now?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,2,1,,
6075460,01:41:15.460,m,that's silly,0,,0,,0,,,,,,1,that,,,,,,,0,1,noisemachine,,,,,,,0,0,,,,,0,1,,
6079710,01:41:19.710,m,why don't you put it back,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,noisemachine,,,,,,0,0,,,,,0,2,,
6081784,01:41:21.784,m,please please please,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6103782,01:41:43.782,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6106230,01:41:46.230,m,on and off,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6111058,01:41:51.58,m,off,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6112180,01:41:52.180,m,on,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6119456,01:41:59.456,m,on,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6125916,01:42:05.916,m,on,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6126766,01:42:06.766,m,off,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6143222,01:42:23.222,m,uhoh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6147778,01:42:27.778,m,off,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6150328,01:42:30.328,m,on,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6151076,01:42:31.76,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6151824,01:42:31.824,m,on,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6152640,01:42:32.640,m,off,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6153592,01:42:33.592,m,on,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6155598,01:42:35.598,m,off,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6164676,01:42:44.676,m,put it back,0,,0,,0,,,,,,1,it,,,,,,,0,1,noisemachine,,,,,,,0,0,,,,,0,1,,
6167090,01:42:47.90,m,can you say bye bye,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6169062,01:42:49.62,m,say bye,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6170014,01:42:50.14,m,opp,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6170932,01:42:50.932,m,uhoh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6172326,01:42:52.326,m,I will pick it up,0,,0,,0,,,,,,2,i,it,,,,,,0,2,mother,noisemachine,,,,,,0,0,,,,,0,2,,
6174264,01:42:54.264,m,look at the baby,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6175760,01:42:55.760,m,oh is the baby,0,,0,,1,baby,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6179602,01:42:59.602,m,I got it,0,,0,,0,,,,,,2,i,it,,,,,,0,2,mother,noisemachine,,,,,,0,0,,,,,0,2,,
6180826,01:43:00.826,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6189326,01:43:09.326,m,you love this thing huh,0,,0,,1,thing,,,,,2,you,this,,,,,,1,1,child,thing,,,,,,1,1,,,,,1,1,,
6191502,01:43:11.502,m,what's wrong?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
6198914,01:43:18.914,m,now it is on,0,,0,,0,,,,,,1,it,,,,,,,0,1,noisemachine,,,,,,,0,0,,,,,0,1,,
6207244,01:43:27.244,m,you trying to move the chair,0,,0,,1,chair,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
6208502,01:43:28.502,m,you gonna,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6209182,01:43:29.182,m,no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6210236,01:43:30.236,m,you can't go in there,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6216390,01:43:36.390,m,come,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6216526,01:43:36.526,m,maybe we can pack,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,0,1,,
6217920,01:43:37.920,m,I iwll get your stuff out for today,0,,0,,1,stuff,,,,,2,i,your,,,,,,1,1,mother,childstoys,,,,,,1,1,,,,,2,2,,
6220130,01:43:40.130,m,hold mommy's hand,0,,0,,2,mommy,hand,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
6225672,01:43:45.672,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6226828,01:43:46.828,m,you not leave the doggy,0,,0,,1,doggy,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
6293910,01:44:53.910,m,are you excited to see your grandma?,0,,0,,1,grandma,,,,,2,you,your,,,,,,1,1,child,grandma,,,,,,1,1,,,,,1,2,,
6298296,01:44:58.296,m,you are going to see grandpa too,0,,0,,1,grandpa,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
6305266,01:45:05.266,m,[laughing],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6307510,01:45:07.510,m,we are not going bye bye yet,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,0,1,,
6311080,01:45:11.80,m,oh here is your brush,0,,0,,1,brush,,,,,1,your,,,,,,,1,0,childshairbrush,,,,,,,1,1,,,,,1,1,,
6313154,01:45:13.154,m,[laughing],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6314106,01:45:14.106,m,EL we are not going bye  bye,0,,0,,1,el,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,1,0,,,,,1,1,,
6330256,01:45:30.256,m,oh no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6351098,01:45:51.98,m,oh what,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
6383398,01:46:23.398,m,hi sweetie,0,,0,,1,sweetie,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6384282,01:46:24.282,m,,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6384282,01:46:24.282,m,oh thank you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6386526,01:46:26.526,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6388124,01:46:28.124,m,what's doggy doing,0,,0,,1,doggy,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
6395468,01:46:35.468,m,xxx the door,0,,0,,1,door,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6399038,01:46:39.38,m,do you want to put your hair band,0,,0,,1,hairband,,,,,2,you,your,,,,,,1,1,child,childshairband,,,,,,1,1,,,,,2,2,,
6403254,01:46:43.254,m,xxx,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6405634,01:46:45.634,m,grandma called me,0,,0,,1,grandma,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,1,,
6407198,01:46:47.198,m,hold on El,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6408082,01:46:48.82,m,shut da da,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6411686,01:46:51.686,m,no no no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6412570,01:46:52.570,m,we are gonna go outside with that okay,0,,0,,1,outside,,,,,2,we,that,,,,,,0,2,motherandchild,stroller,,,,,,1,0,,,,,0,2,,
6415256,01:46:55.256,m,I know you wnat to go outside,0,,0,,1,outside,,,,,2,i,you,,,,,,0,2,mother,child,,,,,,1,0,,,,,0,2,,
6417704,01:46:57.704,m,not for right now okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6420390,01:47:00.390,m,we will bring it outside,0,,0,,1,outside,,,,,2,we,it,,,,,,0,2,motherandchild,stroller,,,,,,1,0,,,,,0,2,,
6423110,01:47:03.110,m,okay,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6425252,01:47:05.252,m,I promise,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
6429774,01:47:09.774,m,do you want to just put it back,0,,0,,0,,,,,,2,you,it,,,,,,0,2,child,stroller,,,,,,0,0,,,,,0,2,,
6432222,01:47:12.222,m,I need to xxx out of your eyes,0,,0,,1,eyes,,,,,2,i,your,,,,,,1,1,mother,childseyes,,,,,,1,1,,,,,1,2,,
6444666,01:47:24.666,m,just gonna clip it back,0,,0,,0,,,,,,1,it,,,,,,,0,1,childshair,,,,,,,0,0,,,,,0,1,,
6446604,01:47:26.604,m,let's go right now,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
6447760,01:47:27.760,m,go later,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6456906,01:47:36.906,m,let's go,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
6460374,01:47:40.374,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6464590,01:47:44.590,m,weeee,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6467004,01:47:47.4,m,let's go,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
6470166,01:47:50.166,m,I promise we are gonna go,0,,0,,0,,,,,,2,i,we,,,,,,0,2,mother,motherandchild,,,,,,0,0,,,,,0,2,,
6477918,01:47:57.918,m,oh no I can't,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
6481018,01:48:01.18,m,we are gonna need your sunscreen but I think it maybe in the car,0,,0,,2,sunscreen,car,,,,4,we,your,i,it,,,,1,3,motherandchild,sunscreen,mother,sunscreen,,,,1,1,,,,,2,4,,
6500766,01:48:20.766,m,sorry,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6507192,01:48:27.192,m,oppsy,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6508552,01:48:28.552,m,can I have that please,0,,0,,0,,,,,,2,i,that,,,,,,0,2,mother,stroller,,,,,,0,0,,,,,0,2,,
6510286,01:48:30.286,m,can you say hi,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6528816,01:48:48.816,m,are you hiding?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6532828,01:48:52.828,m,are you hiding from mommy?,0,,0,,1,mommy,,,,,1,you,,,,,,,0,1,child,,,,,,,1,0,,,,,1,1,,
6535888,01:48:55.888,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6537214,01:48:57.214,m,where are you going,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6545408,01:49:05.408,m,El where did daddy go,0,,0,,2,el,daddy,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6548162,01:49:08.162,m,he is at work,0,,0,,1,work,,,,,1,he,,,,,,,0,1,father,,,,,,,1,0,,,,,1,1,,
6551324,01:49:11.324,m,where is mommy going,0,,0,,1,mommy,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6554078,01:49:14.78,m,yeah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6556764,01:49:16.764,m,where is mommy going,0,,0,,1,mommy,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6560504,01:49:20.504,m,where is NANA,0,,0,,1,nana,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6563598,01:49:23.598,m,where is aunt gege,0,,0,,1,auntgege,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6566794,01:49:26.794,m,where is Lory,0,,0,,1,lory,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6569650,01:49:29.650,m,where,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6570602,01:49:30.602,m,is El,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6573934,01:49:33.934,m,let me see,0,,0,,0,,,,,,1,me,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
6574852,01:49:34.852,m,where is El,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6577164,01:49:37.164,m,is that you,0,,0,,0,,,,,,2,that,you,,,,,,1,1,child,child,,,,,,0,0,,,,,0,1,,
6581040,01:49:41.40,m,hi,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6605554,01:50:05.554,m,can i have my phone please,0,,0,,1,phone,,,,,2,i,my,,,,,,1,1,mother,mothersphone,,,,,,1,1,,,,,1,2,,
6611708,01:50:11.708,m,are you pretending you don't see me,0,,0,,0,,,,,,2,you,you,,,,,,0,2,child,child,,,,,,0,0,,,,,0,3,,
6614666,01:50:14.666,m,oppsy,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6619052,01:50:19.52,m,why don't we clean up the blocks,0,,0,,1,blocks,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,1,0,,,,,1,1,,
6621772,01:50:21.772,m,let's clean up that,0,,0,,0,,,,,,1,that,,,,,,,0,1,blockstoy,,,,,,,0,0,,,,,0,2,,
6624288,01:50:24.288,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6624696,01:50:24.696,m,ready,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6630204,01:50:30.204,m,two,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6633128,01:50:33.128,m,you don't want to clean them up,0,,0,,0,,,,,,2,you,them,,,,,,0,2,child,blockstoy,,,,,,0,0,,,,,0,2,,
6636290,01:50:36.290,m,oh,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6636630,01:50:36.630,m,hold on my boss is El,0,,0,,2,boss,el,,,,1,my,,,,,,,1,0,boss,,,,,,,1,1,,,,,1,1,,
6638942,01:50:38.942,m,El,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6640642,01:50:40.642,m,can I please have it,0,,0,,0,,,,,,2,i,it,,,,,,0,2,mother,mothersphone,,,,,,0,0,,,,,0,2,,
6643736,01:50:43.736,m,can I please have my phone?,0,,0,,1,phone,,,,,2,i,my,,,,,,1,1,mother,mothersphone,,,,,,1,1,,,,,1,2,,
6646762,01:50:46.762,m,El,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6652576,01:50:52.576,m,sweetie,0,,0,,1,sweetie,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6655092,01:50:55.92,m,hold on,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6666380,01:51:06.380,m,i know,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
6667638,01:51:07.638,m,mommy just has to answer a work email,0,,0,,2,mommy,workemail,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,0,,
6670086,01:51:10.86,m,I am sorry,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
6672976,01:51:12.976,m,we are gonna put the phone away,0,,0,,1,phone,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,1,0,,,,,1,1,,
6680014,01:51:20.14,m,come here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6690860,01:51:30.860,m,come here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6692628,01:51:32.628,m,here you have your little play phone,0,,0,,1,playphone,,,,,2,you,your,,,,,,1,1,child,phonetoy,,,,,,1,1,,,,,2,2,,
6706976,01:51:46.976,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6713368,01:51:53.368,m,what's in the xxx bag,0,,0,,1,bag,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,1,,
6719896,01:51:59.896,m,hmm?,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6720882,01:52:00.882,m,do you want to open this for mommy,0,,0,,1,mommy,,,,,2,you,this,,,,,,0,2,child,stickers,,,,,,1,0,,,,,1,2,,
6728056,01:52:08.56,m,stickers,0,,0,,1,stickers,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6733258,01:52:13.258,m,El look,0,,0,,1,el,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6733462,01:52:13.462,m,what's this,0,,0,,0,,,,,,1,this,,,,,,,0,1,stickers,,,,,,,0,0,,,,,0,2,,
6741146,01:52:21.146,m,let's put it on a pice of paper,0,,0,,1,pice,paper,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,2,2,,
6746518,01:52:26.518,m,good job,0,,0,,1,job,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6748626,01:52:28.626,m,you wnat your pens,0,,0,,1,pens,,,,,2,you,your,,,,,,1,1,child,childspens,,,,,,1,1,,,,,1,2,,
6754066,01:52:34.66,m,here there are more stickers,0,,0,,1,stickers,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,1,,
6756276,01:52:36.276,m,here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6762396,01:52:42.396,m,are you mad at me,0,,0,,0,,,,,,2,you,me,,,,,,0,2,child,mother,,,,,,0,0,,,,,0,2,,
6764266,01:52:44.266,m,i am sorry EL,0,,0,,1,el,,,,,1,i,,,,,,,0,1,mother,,,,,,,1,0,,,,,0,1,,
6767020,01:52:47.20,m,I am sorry,0,,0,,0,,,,,,1,i,,,,,,,0,1,mother,,,,,,,0,0,,,,,0,1,,
6799728,01:53:19.728,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6800544,01:53:20.544,m,have you just throwing them and you saying,0,,0,,0,,,,,,3,you,them,you,,,,,0,3,child,stickers,child,,,,,0,0,,,,,0,3,,
6804318,01:53:24.318,m,xxx,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6807208,01:53:27.208,m,no,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6808500,01:53:28.500,m,it's grandma,0,,0,,1,grandma,,,,,1,it,,,,,,,0,1,grandma,,,,,,,1,1,,,,,1,1,,
6811832,01:53:31.832,m,do you want to go say hi?,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6833830,01:53:53.830,m,[laughing],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6836754,01:53:56.754,m,"don't be sorry, it is okay",0,,0,,0,,,,,,1,it,,,,,,,0,1,?,,,,,,,0,0,,,,,0,1,,
6840426,01:54:00.426,m,we are almost done,0,,0,,0,,,,,,1,we,,,,,,,0,1,motherandchild,,,,,,,0,0,,,,,0,1,,
6843044,01:54:03.44,m,five minutes,0,,0,,1,minutes,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6845424,01:54:05.424,m,are you going to clean up,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6848722,01:54:08.722,m,[gasping],0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6850660,01:54:10.660,m,ah,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6854842,01:54:14.842,m,look who is here,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,1,,
6855488,01:54:15.488,m,grandpa,0,,0,,1,grandpa,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,1,0,,
6860690,01:54:20.690,m,thank you,0,,0,,0,,,,,,1,you,,,,,,,0,1,child,,,,,,,0,0,,,,,0,1,,
6865586,01:54:25.586,m,wow,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
6867286,01:54:27.286,m,careful with that,0,,0,,0,,,,,,1,that,,,,,,,0,1,broom,,,,,,,0,0,,,,,0,1,,
6869122,01:54:29.122,m,nice nice nice,0,,0,,0,,,,,,0,,,,,,,,0,0,,,,,,,,0,0,,,,,0,0,,
